feature,importance,importance_pct,ticker,horizon
MACD_hist,5.4503397941589355,0.9835274147747904,STAN.L,21d
SMA_50,0.9686350226402283,0.1747926066368631,STAN.L,21d
log_returns,0.0,0.0,STAN.L,21d
returns,0.0,0.0,STAN.L,21d
sma_cross_5_20,0.0,0.0,STAN.L,21d
sma_cross_10_50,0.0,0.0,STAN.L,21d
EMA_50,0.0,0.0,STAN.L,21d
price_to_sma_50,0.0,0.0,STAN.L,21d
price_to_sma_20,0.0,0.0,STAN.L,21d
price_to_sma_10,0.0,0.0,STAN.L,21d
SMA_20,0.0,0.0,STAN.L,21d
EMA_20,0.0,0.0,STAN.L,21d
SMA_5,0.0,0.0,STAN.L,21d
price_to_sma_5,0.0,0.0,STAN.L,21d
SMA_10,0.0,0.0,STAN.L,21d
BB_lower,0.0,0.0,STAN.L,21d
MACD_cross,0.0,0.0,STAN.L,21d
BB_upper,0.0,0.0,STAN.L,21d
BB_middle,0.0,0.0,STAN.L,21d
RSI_overbought,0.0,0.0,STAN.L,21d
STOCH_K,0.0,0.0,STAN.L,21d
ATR_pct,0.0,0.0,STAN.L,21d
ATR,0.0,0.0,STAN.L,21d
BB_position,0.0,0.0,STAN.L,21d
ADX_strong_trend,0.0,0.0,STAN.L,21d
volume_ma_10,0.0,0.0,STAN.L,21d
volume_ratio,0.0,0.0,STAN.L,21d
STOCH_D,0.0,0.0,STAN.L,21d
volume_trend,0.0,0.0,STAN.L,21d
volume_acceleration,0.0,0.0,STAN.L,21d
volume_std_20,0.0,0.0,STAN.L,21d
volume_spike,0.0,0.0,STAN.L,21d
RSI_oversold,0.0,0.0,STAN.L,21d
MACD,0.0,0.0,STAN.L,21d
MACD_signal,0.0,0.0,STAN.L,21d
RSI_14,0.0,0.0,STAN.L,21d
MFI,0.0,0.0,STAN.L,21d
OBV_slope,0.0,0.0,STAN.L,21d
OBV,0.0,0.0,STAN.L,21d
volume_zscore,0.0,0.0,STAN.L,21d
price_vs_vwap,0.0,0.0,STAN.L,21d
volume_price_trend,0.0,0.0,STAN.L,21d
VWAP_approx,0.0,0.0,STAN.L,21d
AD,0.0,0.0,STAN.L,21d
momentum_10,0.0,0.0,STAN.L,21d
momentum_20,0.0,0.0,STAN.L,21d
hl_spread,0.0,0.0,STAN.L,21d
oc_spread,0.0,0.0,STAN.L,21d
position_in_range_5,0.0,0.0,STAN.L,21d
position_in_range_10,0.0,0.0,STAN.L,21d
momentum_1,0.0,0.0,STAN.L,21d
momentum_5,0.0,0.0,STAN.L,21d
trend_momentum,0.0,0.0,STAN.L,21d
rsi_volume,0.0,0.0,STAN.L,21d
volume_volatility,0.0,0.0,STAN.L,21d
volume_momentum,0.0,0.0,STAN.L,21d
obv_price_divergence,0.0,0.0,STAN.L,21d
day_sin,0.0,0.0,STAN.L,21d
day_cos,0.0,0.0,STAN.L,21d
month_cos,0.0,0.0,STAN.L,21d
sentiment_compound,0.0,0.0,STAN.L,21d
sentiment_positive,0.0,0.0,STAN.L,21d
sentiment_negative,0.0,0.0,STAN.L,21d
news_volume,0.0,0.0,STAN.L,21d
sentiment_change_1d,0.0,0.0,STAN.L,21d
sentiment_trend,0.0,0.0,STAN.L,21d
sentiment_rsi,0.0,0.0,STAN.L,21d
sentiment_momentum,0.0,0.0,STAN.L,21d
ADX,100.534010887146,20.72063851320119,GOOGL,21d
OBV_ema,53.614601135253906,11.05027800392974,GOOGL,21d
CMF,50.34539985656738,10.3764767965095,GOOGL,21d
SMA_20,32.21620178222656,6.639944686452518,GOOGL,21d
EMA_5,31.794200897216797,6.552967874193888,GOOGL,21d
BB_lower,29.610699951648712,6.102935756832757,GOOGL,21d
price_to_sma_10,25.565399169921875,5.269175973097229,GOOGL,21d
SMA_50,22.930599212646484,4.726128530868088,GOOGL,21d
price_to_sma_20,21.582000732421875,4.448174618937181,GOOGL,21d
month_sin,18.61949920654297,3.837585996531067,GOOGL,21d
volatility_20,18.54768943786621,3.822785589730049,GOOGL,21d
OBV_slope,18.030000686645508,3.716086957279822,GOOGL,21d
EMA_10,17.98550033569336,3.7069151787179866,GOOGL,21d
STOCH_D,17.68239974975586,3.644444402719598,GOOGL,21d
MACD_hist,14.46150016784668,2.9805984531237084,GOOGL,21d
ATR_pct,11.668100357055664,2.4048626678756757,GOOGL,21d
log_returns,0.0,0.0,GOOGL,21d
returns,0.0,0.0,GOOGL,21d
volatility_10,0.0,0.0,GOOGL,21d
volatility_5,0.0,0.0,GOOGL,21d
sma_cross_10_50,0.0,0.0,GOOGL,21d
sma_cross_5_20,0.0,0.0,GOOGL,21d
price_to_sma_50,0.0,0.0,GOOGL,21d
EMA_50,0.0,0.0,GOOGL,21d
SMA_5,0.0,0.0,GOOGL,21d
EMA_20,0.0,0.0,GOOGL,21d
price_to_sma_5,0.0,0.0,GOOGL,21d
SMA_10,0.0,0.0,GOOGL,21d
MACD_cross,0.0,0.0,GOOGL,21d
MACD_signal,0.0,0.0,GOOGL,21d
RSI_oversold,0.0,0.0,GOOGL,21d
MACD,0.0,0.0,GOOGL,21d
BB_middle,0.0,0.0,GOOGL,21d
BB_upper,0.0,0.0,GOOGL,21d
STOCH_K,0.0,0.0,GOOGL,21d
ATR,0.0,0.0,GOOGL,21d
BB_position,0.0,0.0,GOOGL,21d
BB_width,0.0,0.0,GOOGL,21d
volume_ma_10,0.0,0.0,GOOGL,21d
volume_ma_20,0.0,0.0,GOOGL,21d
ADX_strong_trend,0.0,0.0,GOOGL,21d
volume_ma_5,0.0,0.0,GOOGL,21d
volume_trend,0.0,0.0,GOOGL,21d
volume_ratio,0.0,0.0,GOOGL,21d
volume_acceleration,0.0,0.0,GOOGL,21d
volume_spike,0.0,0.0,GOOGL,21d
volume_zscore,0.0,0.0,GOOGL,21d
volume_std_20,0.0,0.0,GOOGL,21d
RSI_overbought,0.0,0.0,GOOGL,21d
RSI_14,0.0,0.0,GOOGL,21d
MFI,0.0,0.0,GOOGL,21d
OBV,0.0,0.0,GOOGL,21d
VWAP_approx,0.0,0.0,GOOGL,21d
AD,0.0,0.0,GOOGL,21d
price_vs_vwap,0.0,0.0,GOOGL,21d
volume_price_trend,0.0,0.0,GOOGL,21d
momentum_1,0.0,0.0,GOOGL,21d
AD_slope,0.0,0.0,GOOGL,21d
momentum_10,0.0,0.0,GOOGL,21d
momentum_20,0.0,0.0,GOOGL,21d
hl_spread,0.0,0.0,GOOGL,21d
oc_spread,0.0,0.0,GOOGL,21d
position_in_range_5,0.0,0.0,GOOGL,21d
position_in_range_10,0.0,0.0,GOOGL,21d
rsi_volume,0.0,0.0,GOOGL,21d
momentum_5,0.0,0.0,GOOGL,21d
trend_momentum,0.0,0.0,GOOGL,21d
volume_momentum,0.0,0.0,GOOGL,21d
volume_volatility,0.0,0.0,GOOGL,21d
mfi_rsi_divergence,0.0,0.0,GOOGL,21d
obv_price_divergence,0.0,0.0,GOOGL,21d
day_sin,0.0,0.0,GOOGL,21d
day_cos,0.0,0.0,GOOGL,21d
month_cos,0.0,0.0,GOOGL,21d
sentiment_compound,0.0,0.0,GOOGL,21d
sentiment_positive,0.0,0.0,GOOGL,21d
sentiment_negative,0.0,0.0,GOOGL,21d
news_volume,0.0,0.0,GOOGL,21d
sentiment_change_1d,0.0,0.0,GOOGL,21d
sentiment_trend,0.0,0.0,GOOGL,21d
sentiment_rsi,0.0,0.0,GOOGL,21d
sentiment_momentum,0.0,0.0,GOOGL,21d
ATR,170.893798828125,11.281041885012579,LCID,21d
volatility_20,136.94900131225586,9.040277824638906,LCID,21d
BB_upper,116.68870162963867,7.7028548702087045,LCID,21d
volume_ma_20,116.0802993774414,7.662693019181704,LCID,21d
month_cos,111.36688041687012,7.351550794709915,LCID,21d
MACD_signal,106.90929985046387,7.057296974967621,LCID,21d
ADX,102.57047986984253,6.770882779317688,LCID,21d
SMA_50,86.7495985031128,5.726514718102115,LCID,21d
EMA_50,79.41000080108643,5.242013175837406,LCID,21d
volume_std_20,75.97396230697632,5.015193393982382,LCID,21d
volume_ma_10,70.09509921073914,4.627117868248375,LCID,21d
price_to_sma_50,54.806100845336914,3.617860469075819,LCID,21d
OBV,46.309200286865234,3.056963047693607,LCID,21d
AD,42.14039993286133,2.7817721880704807,LCID,21d
AD_slope,32.686500549316406,2.157701357801636,LCID,21d
OBV_ema,27.457500457763672,1.8125245903937783,LCID,21d
volatility_5,20.790249824523926,1.3724060245521963,LCID,21d
RSI_14,19.743200302124023,1.3032881888034846,LCID,21d
BB_lower,19.320199966430664,1.27536508956259,LCID,21d
BB_width,17.802610397338867,1.1751859630490469,LCID,21d
CMF,14.13860034942627,0.9333173224017632,LCID,21d
volume_momentum,7.928959846496582,0.5234065176517688,LCID,21d
oc_spread,7.7131898403167725,0.5091631074523623,LCID,21d
volatility_10,7.335350036621094,0.48422114536512006,LCID,21d
MACD,6.403069972991943,0.4226794714221111,LCID,21d
EMA_5,6.017459988594055,0.3972245841464957,LCID,21d
MACD_hist,4.703219890594482,0.3104689634384129,LCID,21d
OBV_slope,4.59896993637085,0.3035872151937604,LCID,21d
position_in_range_10,1.294119954109192,0.0854274497181679,LCID,21d
log_returns,0.0,0.0,LCID,21d
SMA_5,0.0,0.0,LCID,21d
price_to_sma_5,0.0,0.0,LCID,21d
returns,0.0,0.0,LCID,21d
EMA_20,0.0,0.0,LCID,21d
sma_cross_5_20,0.0,0.0,LCID,21d
sma_cross_10_50,0.0,0.0,LCID,21d
price_to_sma_20,0.0,0.0,LCID,21d
SMA_10,0.0,0.0,LCID,21d
EMA_10,0.0,0.0,LCID,21d
price_to_sma_10,0.0,0.0,LCID,21d
SMA_20,0.0,0.0,LCID,21d
STOCH_K,0.0,0.0,LCID,21d
volume_trend,0.0,0.0,LCID,21d
ATR_pct,0.0,0.0,LCID,21d
BB_position,0.0,0.0,LCID,21d
BB_middle,0.0,0.0,LCID,21d
RSI_oversold,0.0,0.0,LCID,21d
RSI_overbought,0.0,0.0,LCID,21d
MACD_cross,0.0,0.0,LCID,21d
STOCH_D,0.0,0.0,LCID,21d
MFI,0.0,0.0,LCID,21d
volume_acceleration,0.0,0.0,LCID,21d
volume_spike,0.0,0.0,LCID,21d
volume_zscore,0.0,0.0,LCID,21d
volume_ma_5,0.0,0.0,LCID,21d
ADX_strong_trend,0.0,0.0,LCID,21d
volume_ratio,0.0,0.0,LCID,21d
volume_price_trend,0.0,0.0,LCID,21d
momentum_5,0.0,0.0,LCID,21d
momentum_1,0.0,0.0,LCID,21d
momentum_20,0.0,0.0,LCID,21d
momentum_10,0.0,0.0,LCID,21d
hl_spread,0.0,0.0,LCID,21d
position_in_range_5,0.0,0.0,LCID,21d
price_vs_vwap,0.0,0.0,LCID,21d
VWAP_approx,0.0,0.0,LCID,21d
trend_momentum,0.0,0.0,LCID,21d
rsi_volume,0.0,0.0,LCID,21d
volume_volatility,0.0,0.0,LCID,21d
mfi_rsi_divergence,0.0,0.0,LCID,21d
obv_price_divergence,0.0,0.0,LCID,21d
day_sin,0.0,0.0,LCID,21d
day_cos,0.0,0.0,LCID,21d
month_sin,0.0,0.0,LCID,21d
sentiment_compound,0.0,0.0,LCID,21d
sentiment_positive,0.0,0.0,LCID,21d
sentiment_negative,0.0,0.0,LCID,21d
news_volume,0.0,0.0,LCID,21d
sentiment_change_1d,0.0,0.0,LCID,21d
sentiment_trend,0.0,0.0,LCID,21d
sentiment_rsi,0.0,0.0,LCID,21d
sentiment_momentum,0.0,0.0,LCID,21d
SMA_50,88.68879890441895,20.89109659919215,RR.L,21d
OBV_ema,67.31269836425781,15.85584765214277,RR.L,21d
EMA_50,58.613258361816406,13.806650417599723,RR.L,21d
volume_ma_20,42.902198791503906,10.105830616073387,RR.L,21d
volatility_20,42.1260986328125,9.92301628567137,RR.L,21d
VWAP_approx,34.664398193359375,8.16537488562437,RR.L,21d
volume_ma_5,32.67649841308594,7.697115005546819,RR.L,21d
mfi_rsi_divergence,15.554800033569336,3.664012074767462,RR.L,21d
BB_width,14.39169979095459,3.3900379109139727,RR.L,21d
momentum_20,10.14210033416748,2.389023195907041,RR.L,21d
OBV_slope,9.178449630737305,2.162030383038581,RR.L,21d
SMA_10,6.462510108947754,1.5222770476887861,RR.L,21d
RSI_14,1.815659999847412,0.42768792583356946,RR.L,21d
returns,0.0,0.0,RR.L,21d
EMA_10,0.0,0.0,RR.L,21d
price_to_sma_10,0.0,0.0,RR.L,21d
log_returns,0.0,0.0,RR.L,21d
SMA_5,0.0,0.0,RR.L,21d
volatility_10,0.0,0.0,RR.L,21d
volatility_5,0.0,0.0,RR.L,21d
sma_cross_10_50,0.0,0.0,RR.L,21d
sma_cross_5_20,0.0,0.0,RR.L,21d
price_to_sma_50,0.0,0.0,RR.L,21d
price_to_sma_20,0.0,0.0,RR.L,21d
SMA_20,0.0,0.0,RR.L,21d
EMA_20,0.0,0.0,RR.L,21d
price_to_sma_5,0.0,0.0,RR.L,21d
EMA_5,0.0,0.0,RR.L,21d
MACD_cross,0.0,0.0,RR.L,21d
BB_lower,0.0,0.0,RR.L,21d
MACD,0.0,0.0,RR.L,21d
BB_upper,0.0,0.0,RR.L,21d
BB_middle,0.0,0.0,RR.L,21d
RSI_overbought,0.0,0.0,RR.L,21d
STOCH_K,0.0,0.0,RR.L,21d
ATR_pct,0.0,0.0,RR.L,21d
ATR,0.0,0.0,RR.L,21d
BB_position,0.0,0.0,RR.L,21d
ADX_strong_trend,0.0,0.0,RR.L,21d
volume_ma_10,0.0,0.0,RR.L,21d
ADX,0.0,0.0,RR.L,21d
STOCH_D,0.0,0.0,RR.L,21d
volume_trend,0.0,0.0,RR.L,21d
volume_ratio,0.0,0.0,RR.L,21d
volume_acceleration,0.0,0.0,RR.L,21d
volume_spike,0.0,0.0,RR.L,21d
volume_zscore,0.0,0.0,RR.L,21d
MACD_signal,0.0,0.0,RR.L,21d
MACD_hist,0.0,0.0,RR.L,21d
RSI_oversold,0.0,0.0,RR.L,21d
MFI,0.0,0.0,RR.L,21d
OBV,0.0,0.0,RR.L,21d
volume_std_20,0.0,0.0,RR.L,21d
AD_slope,0.0,0.0,RR.L,21d
CMF,0.0,0.0,RR.L,21d
volume_price_trend,0.0,0.0,RR.L,21d
momentum_1,0.0,0.0,RR.L,21d
AD,0.0,0.0,RR.L,21d
momentum_5,0.0,0.0,RR.L,21d
momentum_10,0.0,0.0,RR.L,21d
hl_spread,0.0,0.0,RR.L,21d
oc_spread,0.0,0.0,RR.L,21d
position_in_range_5,0.0,0.0,RR.L,21d
position_in_range_10,0.0,0.0,RR.L,21d
rsi_volume,0.0,0.0,RR.L,21d
price_vs_vwap,0.0,0.0,RR.L,21d
trend_momentum,0.0,0.0,RR.L,21d
volume_momentum,0.0,0.0,RR.L,21d
volume_volatility,0.0,0.0,RR.L,21d
obv_price_divergence,0.0,0.0,RR.L,21d
day_sin,0.0,0.0,RR.L,21d
day_cos,0.0,0.0,RR.L,21d
month_sin,0.0,0.0,RR.L,21d
month_cos,0.0,0.0,RR.L,21d
sentiment_compound,0.0,0.0,RR.L,21d
sentiment_positive,0.0,0.0,RR.L,21d
sentiment_negative,0.0,0.0,RR.L,21d
news_volume,0.0,0.0,RR.L,21d
sentiment_change_1d,0.0,0.0,RR.L,21d
sentiment_trend,0.0,0.0,RR.L,21d
sentiment_rsi,0.0,0.0,RR.L,21d
sentiment_momentum,0.0,0.0,RR.L,21d
OBV_ema,185.58740425109863,27.374548088463396,MARA,21d
EMA_20,111.15899658203125,16.39619514955385,MARA,21d
month_sin,75.3740005493164,11.117829957174553,MARA,21d
MACD_hist,59.269798278808594,8.742424895288476,MARA,21d
SMA_50,40.33089828491211,5.948895718469627,MARA,21d
price_to_sma_50,36.56961011886597,5.394097486383308,MARA,21d
momentum_20,30.33690071105957,4.474759215050143,MARA,21d
ADX,28.65290069580078,4.226365529149436,MARA,21d
volume_ma_20,25.134599685668945,3.7074084340804525,MARA,21d
volume_ma_5,23.774099349975586,3.506731658551986,MARA,21d
volatility_20,18.330799102783203,2.70383296519505,MARA,21d
SMA_20,14.01099967956543,2.066653100965706,MARA,21d
CMF,13.488699913024902,1.989612742901254,MARA,21d
trend_momentum,9.952890396118164,1.4680731047841535,MARA,21d
volatility_10,3.3358099460601807,0.49203926393004843,MARA,21d
returns,1.8620799779891968,0.2746608699427854,MARA,21d
OBV_slope,0.7855600118637085,0.11587182011577525,MARA,21d
log_returns,0.0,0.0,MARA,21d
volatility_5,0.0,0.0,MARA,21d
sma_cross_10_50,0.0,0.0,MARA,21d
sma_cross_5_20,0.0,0.0,MARA,21d
EMA_50,0.0,0.0,MARA,21d
price_to_sma_20,0.0,0.0,MARA,21d
price_to_sma_5,0.0,0.0,MARA,21d
price_to_sma_10,0.0,0.0,MARA,21d
EMA_10,0.0,0.0,MARA,21d
EMA_5,0.0,0.0,MARA,21d
SMA_5,0.0,0.0,MARA,21d
SMA_10,0.0,0.0,MARA,21d
RSI_14,0.0,0.0,MARA,21d
BB_upper,0.0,0.0,MARA,21d
BB_middle,0.0,0.0,MARA,21d
BB_lower,0.0,0.0,MARA,21d
RSI_overbought,0.0,0.0,MARA,21d
STOCH_K,0.0,0.0,MARA,21d
ATR_pct,0.0,0.0,MARA,21d
ATR,0.0,0.0,MARA,21d
BB_position,0.0,0.0,MARA,21d
BB_width,0.0,0.0,MARA,21d
volume_ma_10,0.0,0.0,MARA,21d
ADX_strong_trend,0.0,0.0,MARA,21d
STOCH_D,0.0,0.0,MARA,21d
volume_trend,0.0,0.0,MARA,21d
volume_ratio,0.0,0.0,MARA,21d
volume_acceleration,0.0,0.0,MARA,21d
volume_spike,0.0,0.0,MARA,21d
RSI_oversold,0.0,0.0,MARA,21d
MACD,0.0,0.0,MARA,21d
MACD_signal,0.0,0.0,MARA,21d
MACD_cross,0.0,0.0,MARA,21d
MFI,0.0,0.0,MARA,21d
OBV,0.0,0.0,MARA,21d
volume_std_20,0.0,0.0,MARA,21d
volume_zscore,0.0,0.0,MARA,21d
price_vs_vwap,0.0,0.0,MARA,21d
volume_price_trend,0.0,0.0,MARA,21d
VWAP_approx,0.0,0.0,MARA,21d
AD,0.0,0.0,MARA,21d
momentum_5,0.0,0.0,MARA,21d
momentum_1,0.0,0.0,MARA,21d
hl_spread,0.0,0.0,MARA,21d
momentum_10,0.0,0.0,MARA,21d
oc_spread,0.0,0.0,MARA,21d
position_in_range_5,0.0,0.0,MARA,21d
position_in_range_10,0.0,0.0,MARA,21d
AD_slope,0.0,0.0,MARA,21d
rsi_volume,0.0,0.0,MARA,21d
volume_momentum,0.0,0.0,MARA,21d
volume_volatility,0.0,0.0,MARA,21d
mfi_rsi_divergence,0.0,0.0,MARA,21d
obv_price_divergence,0.0,0.0,MARA,21d
day_sin,0.0,0.0,MARA,21d
day_cos,0.0,0.0,MARA,21d
month_cos,0.0,0.0,MARA,21d
sentiment_compound,0.0,0.0,MARA,21d
sentiment_positive,0.0,0.0,MARA,21d
sentiment_negative,0.0,0.0,MARA,21d
news_volume,0.0,0.0,MARA,21d
sentiment_change_1d,0.0,0.0,MARA,21d
sentiment_trend,0.0,0.0,MARA,21d
sentiment_rsi,0.0,0.0,MARA,21d
sentiment_momentum,0.0,0.0,MARA,21d
EMA_20,137.28050231933594,20.25549391199367,HOOD,21d
AD,119.21467161178589,17.589912727998055,HOOD,21d
OBV_ema,100.44300079345703,14.82018609126026,HOOD,21d
SMA_50,69.36470031738281,10.234638140511208,HOOD,21d
EMA_50,57.50360107421875,8.484554046627304,HOOD,21d
EMA_5,44.64289855957031,6.586980268207848,HOOD,21d
ATR_pct,36.553001403808594,5.393330333812859,HOOD,21d
volume_ma_20,28.291699707508087,4.174389964369087,HOOD,21d
SMA_5,20.29050064086914,2.9938272752411113,HOOD,21d
price_to_sma_10,17.08465003967285,2.5208097218507457,HOOD,21d
volume_std_20,16.212900161743164,2.3921845780986386,HOOD,21d
month_sin,14.909899711608887,2.1999291795597715,HOOD,21d
OBV_slope,7.982600212097168,1.1778184612254243,HOOD,21d
volatility_20,7.163599967956543,1.0569764321037467,HOOD,21d
STOCH_D,0.8063049912452698,0.11896886714027048,HOOD,21d
log_returns,0.0,0.0,HOOD,21d
SMA_10,0.0,0.0,HOOD,21d
returns,0.0,0.0,HOOD,21d
volatility_10,0.0,0.0,HOOD,21d
volatility_5,0.0,0.0,HOOD,21d
sma_cross_10_50,0.0,0.0,HOOD,21d
sma_cross_5_20,0.0,0.0,HOOD,21d
price_to_sma_50,0.0,0.0,HOOD,21d
price_to_sma_20,0.0,0.0,HOOD,21d
EMA_10,0.0,0.0,HOOD,21d
SMA_20,0.0,0.0,HOOD,21d
price_to_sma_5,0.0,0.0,HOOD,21d
BB_upper,0.0,0.0,HOOD,21d
MACD_cross,0.0,0.0,HOOD,21d
RSI_14,0.0,0.0,HOOD,21d
MACD,0.0,0.0,HOOD,21d
MACD_signal,0.0,0.0,HOOD,21d
BB_lower,0.0,0.0,HOOD,21d
RSI_overbought,0.0,0.0,HOOD,21d
STOCH_K,0.0,0.0,HOOD,21d
ATR,0.0,0.0,HOOD,21d
BB_position,0.0,0.0,HOOD,21d
BB_width,0.0,0.0,HOOD,21d
BB_middle,0.0,0.0,HOOD,21d
volume_ma_5,0.0,0.0,HOOD,21d
ADX_strong_trend,0.0,0.0,HOOD,21d
ADX,0.0,0.0,HOOD,21d
volume_trend,0.0,0.0,HOOD,21d
volume_ratio,0.0,0.0,HOOD,21d
volume_ma_10,0.0,0.0,HOOD,21d
volume_acceleration,0.0,0.0,HOOD,21d
volume_zscore,0.0,0.0,HOOD,21d
volume_spike,0.0,0.0,HOOD,21d
MACD_hist,0.0,0.0,HOOD,21d
RSI_oversold,0.0,0.0,HOOD,21d
MFI,0.0,0.0,HOOD,21d
OBV,0.0,0.0,HOOD,21d
VWAP_approx,0.0,0.0,HOOD,21d
AD_slope,0.0,0.0,HOOD,21d
CMF,0.0,0.0,HOOD,21d
volume_price_trend,0.0,0.0,HOOD,21d
momentum_1,0.0,0.0,HOOD,21d
price_vs_vwap,0.0,0.0,HOOD,21d
momentum_10,0.0,0.0,HOOD,21d
momentum_20,0.0,0.0,HOOD,21d
hl_spread,0.0,0.0,HOOD,21d
oc_spread,0.0,0.0,HOOD,21d
position_in_range_5,0.0,0.0,HOOD,21d
position_in_range_10,0.0,0.0,HOOD,21d
rsi_volume,0.0,0.0,HOOD,21d
momentum_5,0.0,0.0,HOOD,21d
trend_momentum,0.0,0.0,HOOD,21d
volume_momentum,0.0,0.0,HOOD,21d
volume_volatility,0.0,0.0,HOOD,21d
mfi_rsi_divergence,0.0,0.0,HOOD,21d
obv_price_divergence,0.0,0.0,HOOD,21d
day_sin,0.0,0.0,HOOD,21d
day_cos,0.0,0.0,HOOD,21d
month_cos,0.0,0.0,HOOD,21d
sentiment_compound,0.0,0.0,HOOD,21d
sentiment_positive,0.0,0.0,HOOD,21d
sentiment_negative,0.0,0.0,HOOD,21d
news_volume,0.0,0.0,HOOD,21d
sentiment_change_1d,0.0,0.0,HOOD,21d
sentiment_trend,0.0,0.0,HOOD,21d
sentiment_rsi,0.0,0.0,HOOD,21d
sentiment_momentum,0.0,0.0,HOOD,21d
OBV_ema,127.41350078582764,18.617420747645276,PFE,21d
volume_ma_20,83.08070182800293,12.139595666094744,PFE,21d
ADX,81.83100128173828,11.956991776123305,PFE,21d
EMA_20,66.94519805908203,9.781906247089074,PFE,21d
month_sin,48.383399963378906,7.069691271052685,PFE,21d
volume_ma_10,46.9197998046875,6.855832772599833,PFE,21d
EMA_50,34.149600982666016,4.98987537378152,PFE,21d
SMA_50,32.23210144042969,4.709693952338293,PFE,21d
BB_lower,28.424299240112305,4.153305066938454,PFE,21d
price_to_sma_10,25.876300811767578,3.780996335820777,PFE,21d
ATR_pct,25.72838020324707,3.759382455116697,PFE,21d
volatility_20,19.654300689697266,2.8718493973091554,PFE,21d
BB_width,19.021799087524414,2.7794294545355434,PFE,21d
EMA_5,14.356399536132812,2.097730059507272,PFE,21d
mfi_rsi_divergence,14.295499801635742,2.0888315050090505,PFE,21d
SMA_10,8.152950286865234,1.1912937395884562,PFE,21d
CMF,6.275129795074463,0.9169101462596428,PFE,21d
AD_slope,1.637470006942749,0.23926403319022316,PFE,21d
volatility_10,0.0,0.0,PFE,21d
volatility_5,0.0,0.0,PFE,21d
sma_cross_10_50,0.0,0.0,PFE,21d
sma_cross_5_20,0.0,0.0,PFE,21d
price_to_sma_50,0.0,0.0,PFE,21d
price_to_sma_20,0.0,0.0,PFE,21d
EMA_10,0.0,0.0,PFE,21d
SMA_20,0.0,0.0,PFE,21d
SMA_5,0.0,0.0,PFE,21d
price_to_sma_5,0.0,0.0,PFE,21d
returns,0.0,0.0,PFE,21d
log_returns,0.0,0.0,PFE,21d
MACD_cross,0.0,0.0,PFE,21d
MACD_hist,0.0,0.0,PFE,21d
MACD_signal,0.0,0.0,PFE,21d
BB_middle,0.0,0.0,PFE,21d
STOCH_K,0.0,0.0,PFE,21d
ATR,0.0,0.0,PFE,21d
BB_position,0.0,0.0,PFE,21d
BB_upper,0.0,0.0,PFE,21d
volume_ma_5,0.0,0.0,PFE,21d
ADX_strong_trend,0.0,0.0,PFE,21d
volume_ratio,0.0,0.0,PFE,21d
STOCH_D,0.0,0.0,PFE,21d
volume_trend,0.0,0.0,PFE,21d
volume_acceleration,0.0,0.0,PFE,21d
volume_std_20,0.0,0.0,PFE,21d
volume_spike,0.0,0.0,PFE,21d
MACD,0.0,0.0,PFE,21d
RSI_14,0.0,0.0,PFE,21d
RSI_overbought,0.0,0.0,PFE,21d
RSI_oversold,0.0,0.0,PFE,21d
MFI,0.0,0.0,PFE,21d
OBV_slope,0.0,0.0,PFE,21d
OBV,0.0,0.0,PFE,21d
volume_zscore,0.0,0.0,PFE,21d
price_vs_vwap,0.0,0.0,PFE,21d
volume_price_trend,0.0,0.0,PFE,21d
VWAP_approx,0.0,0.0,PFE,21d
AD,0.0,0.0,PFE,21d
momentum_10,0.0,0.0,PFE,21d
momentum_20,0.0,0.0,PFE,21d
hl_spread,0.0,0.0,PFE,21d
oc_spread,0.0,0.0,PFE,21d
position_in_range_5,0.0,0.0,PFE,21d
position_in_range_10,0.0,0.0,PFE,21d
momentum_1,0.0,0.0,PFE,21d
momentum_5,0.0,0.0,PFE,21d
trend_momentum,0.0,0.0,PFE,21d
rsi_volume,0.0,0.0,PFE,21d
volume_volatility,0.0,0.0,PFE,21d
volume_momentum,0.0,0.0,PFE,21d
obv_price_divergence,0.0,0.0,PFE,21d
day_sin,0.0,0.0,PFE,21d
day_cos,0.0,0.0,PFE,21d
month_cos,0.0,0.0,PFE,21d
sentiment_compound,0.0,0.0,PFE,21d
sentiment_positive,0.0,0.0,PFE,21d
sentiment_negative,0.0,0.0,PFE,21d
news_volume,0.0,0.0,PFE,21d
sentiment_change_1d,0.0,0.0,PFE,21d
sentiment_trend,0.0,0.0,PFE,21d
sentiment_rsi,0.0,0.0,PFE,21d
sentiment_momentum,0.0,0.0,PFE,21d
OBV_ema,817.7283089160919,7.734658744447154,NIO,21d
AD,700.8362382426858,6.629010001787117,NIO,21d
volume_ma_20,635.6991796791553,6.012897150962878,NIO,21d
month_cos,604.3629423379898,5.716496623396225,NIO,21d
volume_ma_10,586.1382238566875,5.5441142115003474,NIO,21d
SMA_50,468.56182622909546,4.431992615445678,NIO,21d
OBV,460.6598841249943,4.357250399813427,NIO,21d
ATR,395.92919874191284,3.744981316949033,NIO,21d
month_sin,390.595416367054,3.694530591400147,NIO,21d
BB_lower,350.7856884300709,3.317981734103042,NIO,21d
ADX,337.8881952762604,3.1959880265159857,NIO,21d
ATR_pct,327.3689717054367,3.0964896923018834,NIO,21d
price_to_sma_50,325.55711019039154,3.079351811225408,NIO,21d
